Date,Open,High,Low,Close,Volume,Change,NC Soft: (대한민국),김택진: (대한민국),3N: (대한민국)
2021-03-03 00:00:00,948000.0,964000.0,943000.0,962000.0,69600.0,0.016913319238900604,NaN,NaN,NaN
2021-03-04 00:00:00,960000.0,972000.0,946000.0,960000.0,97325.0,-0.0020790020790020236,NaN,NaN,NaN
2021-03-05 00:00:00,947000.0,950000.0,926000.0,931000.0,127784.0,-0.03020833333333328,NaN,NaN,NaN
2021-03-08 00:00:00,931000.0,942000.0,926000.0,931000.0,86957.0,0.0,NaN,NaN,NaN
2021-03-09 00:00:00,934000.0,937000.0,927000.0,931000.0,92247.0,0.0,NaN,NaN,NaN
2021-03-10 00:00:00,936000.0,944000.0,928000.0,932000.0,70912.0,0.0010741138560688146,NaN,NaN,NaN
2021-03-11 00:00:00,931000.0,944000.0,927000.0,931000.0,97451.0,-0.0010729613733905241,NaN,NaN,NaN
2021-03-12 00:00:00,936000.0,945000.0,932000.0,935000.0,47055.0,0.004296455424275036,NaN,NaN,NaN
2021-03-15 00:00:00,935000.0,937000.0,927000.0,930000.0,58908.0,-0.005347593582887722,NaN,NaN,NaN
2021-03-16 00:00:00,935000.0,965000.0,930000.0,954000.0,82668.0,0.02580645161290329,NaN,NaN,NaN
2021-03-17 00:00:00,959000.0,972000.0,937000.0,940000.0,70627.0,-0.014675052410901501,NaN,NaN,NaN
2021-03-18 00:00:00,946000.0,956000.0,934000.0,939000.0,67977.0,-0.0010638297872340718,NaN,NaN,NaN
2021-03-19 00:00:00,931000.0,943000.0,929000.0,933000.0,75701.0,-0.006389776357827448,NaN,NaN,NaN
2021-03-22 00:00:00,933000.0,940000.0,927000.0,932000.0,90722.0,-0.001071811361200381,NaN,NaN,NaN
2021-03-23 00:00:00,932000.0,939000.0,930000.0,931000.0,78190.0,-0.0010729613733905241,NaN,NaN,NaN
2021-03-24 00:00:00,937000.0,939000.0,930000.0,936000.0,48361.0,0.005370569280343629,NaN,NaN,NaN
2021-03-25 00:00:00,932000.0,934000.0,892000.0,906000.0,190165.0,-0.03205128205128205,NaN,NaN,NaN
2021-03-26 00:00:00,902000.0,909000.0,884000.0,898000.0,173281.0,-0.008830022075055233,NaN,NaN,NaN
2021-03-29 00:00:00,890000.0,890000.0,829000.0,834000.0,343144.0,-0.07126948775055675,NaN,NaN,NaN
2021-03-30 00:00:00,834000.0,852000.0,834000.0,845000.0,180279.0,0.01318944844124692,NaN,NaN,NaN
2021-03-31 00:00:00,857000.0,884000.0,851000.0,873000.0,152553.0,0.03313609467455625,NaN,NaN,NaN
2021-04-01 00:00:00,885000.0,887000.0,868000.0,875000.0,91499.0,0.002290950744558984,NaN,NaN,NaN
2021-04-02 00:00:00,880000.0,895000.0,877000.0,885000.0,52468.0,0.011428571428571344,NaN,NaN,NaN
2021-04-05 00:00:00,885000.0,890000.0,875000.0,885000.0,39659.0,0.0,NaN,NaN,NaN
2021-04-06 00:00:00,880000.0,887000.0,868000.0,870000.0,79923.0,-0.016949152542372836,NaN,NaN,NaN
2021-04-07 00:00:00,870000.0,878000.0,861000.0,868000.0,65101.0,-0.0022988505747126853,NaN,NaN,NaN
2021-04-08 00:00:00,868000.0,900000.0,862000.0,899000.0,127478.0,0.03571428571428581,NaN,NaN,NaN
2021-04-09 00:00:00,899000.0,933000.0,891000.0,925000.0,109902.0,0.028921023359288034,NaN,NaN,NaN
2021-04-12 00:00:00,910000.0,923000.0,901000.0,906000.0,60204.0,-0.020540540540540553,NaN,NaN,NaN
2021-04-13 00:00:00,901000.0,914000.0,889000.0,914000.0,76606.0,0.008830022075055233,NaN,NaN,NaN
2021-04-14 00:00:00,905000.0,920000.0,904000.0,916000.0,57371.0,0.002188183807439792,NaN,NaN,NaN
2021-04-15 00:00:00,912000.0,930000.0,908000.0,920000.0,61393.0,0.004366812227074135,NaN,NaN,NaN
2021-04-16 00:00:00,918000.0,923000.0,911000.0,912000.0,81063.0,-0.008695652173912993,NaN,NaN,NaN
2021-04-19 00:00:00,907000.0,907000.0,890000.0,894000.0,85734.0,-0.019736842105263164,NaN,NaN,NaN
2021-04-20 00:00:00,894000.0,901000.0,880000.0,882000.0,89387.0,-0.01342281879194629,NaN,NaN,NaN
2021-04-21 00:00:00,882000.0,884000.0,855000.0,857000.0,132714.0,-0.028344671201814053,NaN,NaN,NaN
2021-04-22 00:00:00,859000.0,862000.0,845000.0,850000.0,118343.0,-0.008168028004667427,NaN,NaN,NaN
2021-04-23 00:00:00,854000.0,855000.0,845000.0,849000.0,64336.0,-0.0011764705882353343,NaN,NaN,NaN
2021-04-26 00:00:00,844000.0,861000.0,835000.0,861000.0,125444.0,0.014134275618374659,NaN,NaN,NaN
2021-04-27 00:00:00,859000.0,862000.0,851000.0,858000.0,53668.0,-0.0034843205574912606,NaN,NaN,NaN
2021-04-28 00:00:00,858000.0,858000.0,835000.0,835000.0,76542.0,-0.026806526806526842,NaN,NaN,NaN
2021-04-29 00:00:00,832000.0,847000.0,831000.0,837000.0,70652.0,0.0023952095808383866,NaN,NaN,NaN
2021-04-30 00:00:00,832000.0,846000.0,828000.0,830000.0,79050.0,-0.008363201911589013,NaN,NaN,NaN
2021-05-03 00:00:00,837000.0,837000.0,818000.0,820000.0,53108.0,-0.012048192771084376,NaN,NaN,NaN
2021-05-04 00:00:00,815000.0,820000.0,802000.0,818000.0,72026.0,-0.0024390243902439046,NaN,NaN,NaN
2021-05-06 00:00:00,813000.0,815000.0,801000.0,806000.0,86423.0,-0.014669926650366705,NaN,NaN,NaN
2021-05-07 00:00:00,806000.0,844000.0,806000.0,830000.0,95745.0,0.02977667493796532,NaN,NaN,NaN
2021-05-10 00:00:00,816000.0,885000.0,810000.0,878000.0,257577.0,0.05783132530120483,NaN,NaN,NaN
2021-05-11 00:00:00,869000.0,869000.0,843000.0,850000.0,107129.0,-0.03189066059225509,NaN,NaN,NaN
2021-05-12 00:00:00,848000.0,851000.0,838000.0,847000.0,82939.0,-0.003529411764705892,NaN,NaN,NaN
2021-05-13 00:00:00,846000.0,847000.0,835000.0,841000.0,106031.0,-0.00708382526564344,NaN,NaN,NaN
2021-05-14 00:00:00,833000.0,842000.0,831000.0,831000.0,91373.0,-0.01189060642092743,NaN,NaN,NaN
2021-05-17 00:00:00,828000.0,835000.0,804000.0,815000.0,84788.0,-0.019253910950661868,NaN,NaN,NaN
2021-05-18 00:00:00,818000.0,834000.0,816000.0,823000.0,72893.0,0.009815950920245342,NaN,NaN,NaN
2021-05-20 00:00:00,822000.0,835000.0,806000.0,822000.0,107149.0,-0.0012150668286755595,NaN,NaN,NaN
2021-05-21 00:00:00,832000.0,854000.0,832000.0,853000.0,146618.0,0.03771289537712885,NaN,NaN,NaN
2021-05-24 00:00:00,851000.0,851000.0,832000.0,846000.0,68299.0,-0.008206330597889777,NaN,NaN,NaN
2021-05-25 00:00:00,841000.0,865000.0,841000.0,859000.0,72102.0,0.015366430260047359,NaN,NaN,NaN
2021-05-26 00:00:00,860000.0,873000.0,850000.0,856000.0,58256.0,-0.0034924330616996624,NaN,NaN,NaN
2021-05-27 00:00:00,856000.0,870000.0,848000.0,851000.0,134891.0,-0.005841121495327117,NaN,NaN,NaN
2021-05-28 00:00:00,842000.0,863000.0,842000.0,852000.0,69042.0,0.001175088131609936,NaN,NaN,NaN
2021-05-31 00:00:00,867000.0,875000.0,857000.0,868000.0,80686.0,0.018779342723004744,NaN,NaN,NaN
2021-06-01 00:00:00,873000.0,877000.0,864000.0,872000.0,54286.0,0.004608294930875667,NaN,NaN,NaN
2021-06-02 00:00:00,873000.0,879000.0,850000.0,854000.0,62526.0,-0.020642201834862428,NaN,NaN,NaN
2021-06-03 00:00:00,854000.0,859000.0,846000.0,851000.0,50460.0,-0.003512880562060894,NaN,NaN,NaN
2021-06-04 00:00:00,842000.0,849000.0,834000.0,843000.0,74482.0,-0.009400705052878933,NaN,NaN,NaN
2021-06-07 00:00:00,840000.0,852000.0,838000.0,843000.0,50361.0,0.0,NaN,NaN,NaN
2021-06-08 00:00:00,841000.0,853000.0,839000.0,843000.0,43630.0,0.0,NaN,NaN,NaN
2021-06-09 00:00:00,844000.0,870000.0,843000.0,858000.0,78067.0,0.017793594306049876,NaN,NaN,NaN
2021-06-10 00:00:00,860000.0,864000.0,846000.0,849000.0,81019.0,-0.010489510489510523,NaN,NaN,NaN
2021-06-11 00:00:00,851000.0,861000.0,838000.0,841000.0,89254.0,-0.009422850412249661,NaN,NaN,NaN
2021-06-14 00:00:00,841000.0,864000.0,840000.0,858000.0,55683.0,0.02021403091557672,NaN,NaN,NaN
2021-06-15 00:00:00,860000.0,869000.0,850000.0,853000.0,70241.0,-0.005827505827505797,NaN,NaN,NaN
2021-06-16 00:00:00,848000.0,857000.0,843000.0,848000.0,52423.0,-0.0058616647127783805,NaN,NaN,NaN
2021-06-17 00:00:00,843000.0,844000.0,822000.0,824000.0,128351.0,-0.028301886792452824,NaN,NaN,NaN
2021-06-18 00:00:00,827000.0,831000.0,818000.0,818000.0,87955.0,-0.007281553398058249,NaN,NaN,NaN
2021-06-21 00:00:00,819000.0,824000.0,815000.0,820000.0,57153.0,0.0024449877750611915,NaN,NaN,NaN
2021-06-22 00:00:00,822000.0,823000.0,811000.0,812000.0,67222.0,-0.009756097560975618,NaN,NaN,NaN
2021-06-23 00:00:00,818000.0,832000.0,814000.0,825000.0,85430.0,0.016009852216748666,NaN,NaN,NaN
2021-06-24 00:00:00,831000.0,839000.0,823000.0,830000.0,62944.0,0.0060606060606061,NaN,NaN,NaN
2021-06-25 00:00:00,822000.0,826000.0,817000.0,826000.0,54054.0,-0.004819277108433773,NaN,NaN,NaN
2021-06-28 00:00:00,823000.0,830000.0,818000.0,823000.0,38667.0,-0.003631961259079941,NaN,NaN,NaN
2021-06-29 00:00:00,848000.0,848000.0,820000.0,822000.0,81336.0,-0.0012150668286755595,NaN,NaN,NaN
2021-06-30 00:00:00,822000.0,828000.0,819000.0,820000.0,58171.0,-0.0024330900243308973,NaN,NaN,NaN
2021-07-01 00:00:00,822000.0,839000.0,821000.0,834000.0,91901.0,0.017073170731707332,NaN,NaN,NaN
2021-07-02 00:00:00,831000.0,834000.0,816000.0,818000.0,74312.0,-0.01918465227817745,NaN,NaN,NaN
2021-07-05 00:00:00,813000.0,828000.0,813000.0,826000.0,70101.0,0.009779951100244544,NaN,NaN,NaN
2021-07-06 00:00:00,829000.0,846000.0,826000.0,839000.0,91810.0,0.0157384987893463,NaN,NaN,NaN
2021-07-07 00:00:00,845000.0,846000.0,828000.0,834000.0,106417.0,-0.005959475566150174,NaN,NaN,NaN
2021-07-08 00:00:00,831000.0,838000.0,826000.0,834000.0,72782.0,0.0,NaN,NaN,NaN
2021-07-09 00:00:00,829000.0,830000.0,797000.0,800000.0,168113.0,-0.04076738609112707,NaN,NaN,NaN
2021-07-12 00:00:00,800000.0,801000.0,770000.0,772000.0,153684.0,-0.03500000000000003,NaN,NaN,NaN
2021-07-13 00:00:00,774000.0,777000.0,765000.0,777000.0,77487.0,0.006476683937823857,NaN,NaN,NaN
2021-07-14 00:00:00,777000.0,792000.0,777000.0,778000.0,81156.0,0.0012870012870012104,NaN,NaN,NaN
2021-07-15 00:00:00,779000.0,813000.0,777000.0,804000.0,130217.0,0.033419023136246784,NaN,NaN,NaN
2021-07-16 00:00:00,818000.0,840000.0,806000.0,839000.0,215329.0,0.04353233830845782,NaN,NaN,NaN
2021-07-19 00:00:00,836000.0,843000.0,825000.0,827000.0,75493.0,-0.014302741358760418,NaN,NaN,NaN
2021-07-20 00:00:00,823000.0,835000.0,814000.0,819000.0,69730.0,-0.0096735187424426,NaN,NaN,NaN
2021-07-21 00:00:00,827000.0,830000.0,804000.0,809000.0,74161.0,-0.012210012210012167,NaN,NaN,NaN
2021-07-22 00:00:00,807000.0,808000.0,790000.0,794000.0,106312.0,-0.018541409147095234,NaN,NaN,NaN
2021-07-23 00:00:00,794000.0,812000.0,794000.0,812000.0,59714.0,0.02267002518891692,NaN,NaN,NaN
2021-07-26 00:00:00,816000.0,832000.0,816000.0,823000.0,84115.0,0.013546798029556717,NaN,NaN,NaN
2021-07-27 00:00:00,832000.0,832000.0,804000.0,806000.0,79839.0,-0.020656136087484844,NaN,NaN,NaN
2021-07-28 00:00:00,812000.0,818000.0,805000.0,809000.0,71311.0,0.003722084367245637,NaN,NaN,NaN
2021-07-29 00:00:00,818000.0,845000.0,812000.0,841000.0,131076.0,0.0395550061804697,NaN,NaN,NaN
2021-07-30 00:00:00,838000.0,846000.0,823000.0,824000.0,79822.0,-0.02021403091557672,NaN,NaN,NaN
2021-08-02 00:00:00,833000.0,833000.0,810000.0,824000.0,68330.0,0.0,NaN,NaN,NaN
2021-08-03 00:00:00,827000.0,828000.0,803000.0,810000.0,90490.0,-0.016990291262135915,NaN,NaN,NaN
2021-08-04 00:00:00,805000.0,813000.0,796000.0,812000.0,62411.0,0.0024691358024691024,NaN,NaN,NaN
2021-08-05 00:00:00,813000.0,820000.0,810000.0,817000.0,54637.0,0.006157635467980205,NaN,NaN,NaN
2021-08-06 00:00:00,817000.0,824000.0,812000.0,823000.0,56948.0,0.007343941248469932,NaN,NaN,NaN
2021-08-09 00:00:00,811000.0,823000.0,810000.0,822000.0,57545.0,-0.0012150668286755595,NaN,NaN,NaN
2021-08-10 00:00:00,819000.0,827000.0,812000.0,815000.0,48300.0,-0.008515815085158196,NaN,NaN,NaN
2021-08-11 00:00:00,813000.0,814000.0,784000.0,790000.0,140713.0,-0.030674846625766916,NaN,NaN,NaN
2021-08-12 00:00:00,796000.0,806000.0,774000.0,806000.0,132552.0,0.020253164556962133,NaN,NaN,NaN
2021-08-13 00:00:00,806000.0,806000.0,780000.0,786000.0,106869.0,-0.02481389578163773,NaN,NaN,NaN
2021-08-17 00:00:00,786000.0,793000.0,766000.0,771000.0,96478.0,-0.01908396946564883,NaN,NaN,NaN
2021-08-18 00:00:00,766000.0,790000.0,763000.0,788000.0,97227.0,0.02204928664072625,NaN,NaN,NaN
2021-08-19 00:00:00,780000.0,858000.0,776000.0,853000.0,462871.0,0.0824873096446701,NaN,NaN,NaN
2021-08-20 00:00:00,859000.0,860000.0,820000.0,826000.0,213974.0,-0.03165298944900352,NaN,NaN,NaN
2021-08-23 00:00:00,835000.0,843000.0,820000.0,824000.0,98003.0,-0.002421307506053294,NaN,NaN,NaN
2021-08-24 00:00:00,829000.0,853000.0,822000.0,847000.0,148646.0,0.027912621359223344,NaN,NaN,NaN
2021-08-25 00:00:00,845000.0,853000.0,833000.0,837000.0,112832.0,-0.011806375442739103,NaN,NaN,NaN
2021-08-26 00:00:00,776000.0,788000.0,706000.0,709000.0,1048836.0,-0.15292712066905612,NaN,NaN,NaN
2021-08-27 00:00:00,686000.0,693000.0,650000.0,659000.0,1048784.0,-0.07052186177715092,NaN,NaN,NaN
2021-08-30 00:00:00,660000.0,661000.0,634000.0,649000.0,647555.0,-0.015174506828528056,NaN,NaN,NaN
2021-08-31 00:00:00,645000.0,660000.0,644000.0,660000.0,536884.0,0.016949152542372836,NaN,NaN,NaN
2021-09-01 00:00:00,652000.0,655000.0,635000.0,637000.0,416109.0,-0.034848484848484795,NaN,NaN,NaN
2021-09-02 00:00:00,635000.0,644000.0,627000.0,633000.0,325788.0,-0.006279434850863463,NaN,NaN,NaN
2021-09-03 00:00:00,633000.0,639000.0,621000.0,622000.0,339807.0,-0.017377567140600347,NaN,NaN,NaN
2021-09-06 00:00:00,623000.0,634000.0,621000.0,633000.0,318363.0,0.01768488745980701,NaN,NaN,NaN
2021-09-07 00:00:00,636000.0,637000.0,612000.0,616000.0,404637.0,-0.026856240126382325,NaN,NaN,NaN
2021-09-08 00:00:00,625000.0,626000.0,612000.0,612000.0,356279.0,-0.00649350649350644,NaN,NaN,NaN
2021-09-09 00:00:00,606000.0,613000.0,599000.0,611000.0,402540.0,-0.0016339869281045694,NaN,NaN,NaN
2021-09-10 00:00:00,608000.0,611000.0,601000.0,607000.0,192941.0,-0.006546644844517169,NaN,NaN,NaN
2021-09-13 00:00:00,608000.0,613000.0,585000.0,591000.0,311165.0,-0.02635914332784184,NaN,NaN,NaN
2021-09-14 00:00:00,587000.0,604000.0,585000.0,599000.0,215604.0,0.013536379018612488,NaN,NaN,NaN
2021-09-15 00:00:00,592000.0,603000.0,592000.0,596000.0,153174.0,-0.005008347245408995,NaN,NaN,NaN
2021-09-16 00:00:00,598000.0,602000.0,585000.0,589000.0,156629.0,-0.011744966442952975,NaN,NaN,NaN
2021-09-17 00:00:00,588000.0,592000.0,580000.0,587000.0,197939.0,-0.00339558573853993,NaN,NaN,NaN
2021-09-23 00:00:00,580000.0,599000.0,579000.0,584000.0,229079.0,-0.005110732538330498,NaN,NaN,NaN
2021-09-24 00:00:00,584000.0,599000.0,584000.0,596000.0,211003.0,0.020547945205479534,NaN,NaN,NaN
2021-09-27 00:00:00,592000.0,598000.0,582000.0,583000.0,169276.0,-0.021812080536912748,NaN,NaN,NaN
2021-09-28 00:00:00,582000.0,585000.0,571000.0,571000.0,167510.0,-0.020583190394511175,NaN,NaN,NaN
2021-09-29 00:00:00,561000.0,577000.0,558000.0,574000.0,172387.0,0.005253940455341555,NaN,NaN,NaN
2021-09-30 00:00:00,573000.0,618000.0,573000.0,603000.0,553567.0,0.05052264808362361,NaN,NaN,NaN
2021-10-01 00:00:00,608000.0,610000.0,593000.0,595000.0,236723.0,-0.013266998341625258,NaN,NaN,NaN
2021-10-05 00:00:00,586000.0,595000.0,562000.0,563000.0,264045.0,-0.05378151260504205,NaN,NaN,NaN
2021-10-06 00:00:00,565000.0,577000.0,559000.0,560000.0,196509.0,-0.005328596802841923,NaN,NaN,NaN
2021-10-07 00:00:00,561000.0,581000.0,561000.0,571000.0,181281.0,0.019642857142857073,NaN,NaN,NaN
2021-10-08 00:00:00,571000.0,585000.0,566000.0,578000.0,101743.0,0.012259194395796813,NaN,NaN,NaN
2021-10-12 00:00:00,573000.0,578000.0,555000.0,558000.0,151971.0,-0.03460207612456745,NaN,NaN,NaN
2021-10-13 00:00:00,559000.0,581000.0,559000.0,576000.0,158836.0,0.032258064516129004,NaN,NaN,NaN
2021-10-14 00:00:00,573000.0,584000.0,573000.0,582000.0,113142.0,0.01041666666666674,NaN,NaN,NaN
2021-10-15 00:00:00,585000.0,611000.0,585000.0,607000.0,246295.0,0.04295532646048117,NaN,NaN,NaN
2021-10-18 00:00:00,610000.0,610000.0,593000.0,596000.0,150754.0,-0.018121911037891292,NaN,NaN,NaN
2021-10-19 00:00:00,610000.0,630000.0,609000.0,629000.0,297797.0,0.05536912751677847,NaN,NaN,NaN
2021-10-20 00:00:00,632000.0,639000.0,619000.0,624000.0,206803.0,-0.007949125596184436,NaN,NaN,NaN
2021-10-21 00:00:00,624000.0,630000.0,617000.0,619000.0,117132.0,-0.008012820512820484,NaN,NaN,NaN
2021-10-22 00:00:00,615000.0,628000.0,615000.0,628000.0,98729.0,0.01453957996768973,NaN,NaN,NaN
2021-10-25 00:00:00,627000.0,631000.0,615000.0,622000.0,109647.0,-0.009554140127388533,NaN,NaN,NaN
2021-10-26 00:00:00,625000.0,632000.0,620000.0,627000.0,144237.0,0.008038585209003246,NaN,NaN,NaN
2021-10-27 00:00:00,627000.0,642000.0,624000.0,639000.0,170523.0,0.019138755980861344,NaN,NaN,NaN
2021-10-28 00:00:00,638000.0,639000.0,621000.0,621000.0,146467.0,-0.028169014084507005,NaN,NaN,NaN
2021-10-29 00:00:00,625000.0,633000.0,615000.0,627000.0,135990.0,0.009661835748792313,NaN,NaN,NaN
2021-11-01 00:00:00,633000.0,654000.0,625000.0,648000.0,255925.0,0.03349282296650724,NaN,NaN,NaN
2021-11-02 00:00:00,648000.0,651000.0,638000.0,643000.0,196240.0,-0.007716049382716084,NaN,NaN,NaN
2021-11-03 00:00:00,644000.0,667000.0,634000.0,657000.0,460304.0,0.021772939346811793,NaN,NaN,NaN
2021-11-04 00:00:00,610000.0,630000.0,567000.0,595000.0,1349029.0,-0.0943683409436834,NaN,NaN,NaN
2021-11-05 00:00:00,603000.0,631000.0,595000.0,624000.0,713135.0,0.04873949579831938,NaN,NaN,NaN
2021-11-08 00:00:00,665000.0,665000.0,618000.0,629000.0,621616.0,0.008012820512820484,NaN,NaN,NaN
2021-11-09 00:00:00,629000.0,638000.0,620000.0,627000.0,229981.0,-0.0031796502384737746,NaN,NaN,NaN
2021-11-10 00:00:00,623000.0,627000.0,594000.0,605000.0,371237.0,-0.03508771929824561,NaN,NaN,NaN
2021-11-11 00:00:00,590000.0,786000.0,589000.0,786000.0,3655331.0,0.29917355371900833,NaN,NaN,NaN
2021-11-12 00:00:00,757000.0,776000.0,694000.0,715000.0,1418735.0,-0.0903307888040712,NaN,NaN,NaN
2021-11-15 00:00:00,707000.0,738000.0,648000.0,660000.0,1243312.0,-0.07692307692307687,NaN,NaN,NaN
2021-11-16 00:00:00,670000.0,712000.0,660000.0,705000.0,881816.0,0.06818181818181812,NaN,NaN,NaN
2021-11-17 00:00:00,713000.0,739000.0,712000.0,725000.0,595201.0,0.028368794326241176,NaN,NaN,NaN
2021-11-18 00:00:00,734000.0,770000.0,715000.0,760000.0,687280.0,0.048275862068965614,NaN,NaN,NaN
2021-11-19 00:00:00,750000.0,773000.0,747000.0,750000.0,287805.0,-0.013157894736842146,NaN,NaN,NaN
2021-11-22 00:00:00,729000.0,749000.0,706000.0,748000.0,353347.0,-0.002666666666666706,NaN,NaN,NaN
2021-11-23 00:00:00,733000.0,749000.0,704000.0,708000.0,333227.0,-0.053475935828877,NaN,NaN,NaN
2021-11-24 00:00:00,708000.0,724000.0,704000.0,710000.0,215946.0,0.0028248587570620654,NaN,NaN,NaN
2021-11-25 00:00:00,722000.0,736000.0,697000.0,700000.0,293337.0,-0.014084507042253502,NaN,NaN,NaN
2021-11-26 00:00:00,706000.0,719000.0,688000.0,695000.0,251704.0,-0.0071428571428571175,NaN,NaN,NaN
2021-11-29 00:00:00,683000.0,711000.0,682000.0,689000.0,291632.0,-0.008633093525179825,NaN,NaN,NaN
2021-11-30 00:00:00,693000.0,704000.0,681000.0,681000.0,346895.0,-0.011611030478954953,NaN,NaN,NaN
2021-12-01 00:00:00,695000.0,718000.0,686000.0,701000.0,288900.0,0.029368575624082238,NaN,NaN,NaN
2021-12-02 00:00:00,701000.0,709000.0,673000.0,690000.0,229201.0,-0.015691868758915817,NaN,NaN,NaN
2021-12-03 00:00:00,706000.0,739000.0,699000.0,728000.0,352625.0,0.05507246376811592,NaN,NaN,NaN
2021-12-06 00:00:00,724000.0,731000.0,710000.0,712000.0,168956.0,-0.02197802197802201,NaN,NaN,NaN
2021-12-07 00:00:00,723000.0,736000.0,712000.0,717000.0,222365.0,0.0070224719101124045,NaN,NaN,NaN
2021-12-08 00:00:00,731000.0,747000.0,726000.0,732000.0,279082.0,0.02092050209205021,NaN,NaN,NaN
2021-12-09 00:00:00,742000.0,753000.0,728000.0,737000.0,279949.0,0.006830601092896238,NaN,NaN,NaN
